日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-05-29,'000049,德赛电池,44.63,45.7,43.67,43.8,44.03,0.6,1.3627,3.3942,6966285,311735606.11,9247235046.94,9160028026.94
2020-05-28,'000049,德赛电池,44.03,44.04,42.36,44.0,44.0,0.03,0.0682,3.5555,7297495,314752467.3,9122916404.14,9036881784.14
2020-05-27,'000049,德赛电池,44.0,45.48,43.52,44.99,45.22,-1.22,-2.6979,3.2239,6616955,293061375.19,9116700472.0,9030724472.0
2020-05-26,'000049,德赛电池,45.22,45.24,43.94,44.48,44.28,0.94,2.1229,4.0869,8388185,375496834.03,9369481712.36,9281121832.36
2020-05-25,'000049,德赛电池,44.28,44.44,43.26,44.0,43.8,0.48,1.0959,2.1267,4364919,191970340.96,9174715838.64,9088192718.64
2020-05-22,'000049,德赛电池,43.8,45.12,43.43,44.47,44.46,-0.66,-1.4845,2.7803,5706318,252479602.66,9075260924.4,8989675724.4
2020-05-21,'000049,德赛电池,44.46,46.25,44.32,45.5,44.7,-0.24,-0.5369,3.2717,6714995,301096780.26,9212011431.48,9125136591.48
2020-05-20,'000049,德赛电池,44.7,46.35,44.5,45.78,46.0,-1.3,-2.8261,3.6047,7398337,334984851.95,9261738888.6,9174395088.6
2020-05-19,'000049,德赛电池,46.0,46.24,44.87,45.65,45.04,0.96,2.1314,4.7078,9662496,440532288.43,9531095948.0,9441211948.0
2020-05-18,'000049,德赛电池,45.04,48.05,44.68,48.0,48.5,-3.46,-7.134,6.9883,14343086,660060930.02,9332186119.52,9244177959.52
2020-05-15,'000049,德赛电池,48.5,48.5,46.75,47.56,47.3,1.2,2.537,5.6351,11565739,553299246.82,10049090293.0,9954321293.0
2020-05-14,'000049,德赛电池,47.3,48.48,47.1,47.5,48.1,-0.8,-1.6632,3.9798,8168288,388742171.33,9800453007.4,9708028807.4
2020-05-13,'000049,德赛电池,48.1,48.32,47.16,47.7,47.9,0.2,0.4175,4.4223,9076586,433003029.15,9966211197.8,9872223797.8
2020-05-12,'000049,德赛电池,47.9,48.1,46.65,47.83,47.98,-0.08,-0.1667,5.916,12142255,576317195.6,9924771650.2,9831175050.2
2020-05-11,'000049,德赛电池,47.98,48.89,46.64,48.52,47.5,0.48,1.0105,9.4301,19354656,920044870.76,9941347469.24,9847594549.24
2020-05-08,'000049,德赛电池,47.5,48.49,45.71,46.31,44.89,2.61,5.8142,12.3179,25281737,1182063393.04,9841892555.0,9749077555.0
2020-05-07,'000049,德赛电池,44.89,44.89,41.5,41.65,40.81,4.08,9.9975,12.0417,24714906,1074563610.36,9301106458.82,9213391398.82
2020-05-06,'000049,德赛电池,40.81,40.81,39.0,40.61,37.1,3.71,10.0,4.7824,9815516,397581518.06,8455739687.78,8375996947.78
2020-04-30,'000049,德赛电池,37.1,37.26,35.67,35.67,35.98,1.12,3.1128,2.4969,5124658,188579929.76,7687036079.8,7614542679.8
2020-04-29,'000049,德赛电池,35.98,36.22,35.61,35.62,35.83,0.15,0.4186,0.9414,1932250,69577816.24,7454974613.24,7384669693.24
2020-04-28,'000049,德赛电池,35.83,36.72,34.01,36.58,36.56,-0.73,-1.9967,2.1425,4397268,156922460.93,7423894952.54,7353883132.54
2020-04-27,'000049,德赛电池,36.56,37.15,36.35,37.0,36.99,-0.43,-1.1625,1.198,2458786,90145975.32,7575149301.28,7503711061.28
2020-04-24,'000049,德赛电池,36.99,37.55,36.78,36.8,36.68,0.31,0.8451,1.9691,4041415,150122256.09,7664244328.62,7591965868.62
2020-04-23,'000049,德赛电池,36.68,37.3,36.67,37.18,37.18,-0.5,-1.3448,1.403,2879506,106257467.87,7600013029.84,7528340309.84
2020-04-22,'000049,德赛电池,37.18,37.24,36.43,36.71,37.16,0.02,0.0538,1.2304,2525250,93297851.55,7703611898.84,7630962178.84
2020-04-21,'000049,德赛电池,37.16,37.5,36.72,37.48,37.88,-0.72,-1.9007,2.0546,4216867,156266856.6,7699467944.08,7626857304.08
2020-04-20,'000049,德赛电池,37.88,37.89,37.05,37.55,37.7,0.18,0.4775,2.6212,5379852,201116123.33,7848650315.44,7774632795.44
2020-04-17,'000049,德赛电池,37.7,39.38,37.02,37.02,36.29,1.41,3.8854,4.9484,10156269,386290454.65,7811354722.6,7737688922.6
2020-04-16,'000049,德赛电池,36.29,36.38,35.6,35.96,36.23,0.06,0.1656,1.4031,2879852,103856540.63,7519205912.02,7448295252.02
2020-04-15,'000049,德赛电池,36.23,36.85,36.05,36.21,36.17,0.06,0.1659,2.2021,4519659,164635288.41,7506774047.74,7435980627.74
2020-04-14,'000049,德赛电池,36.17,36.2,35.31,35.31,35.24,0.93,2.639,1.9397,3981164,142769035.27,7494342183.46,7423666003.46
2020-04-13,'000049,德赛电池,35.24,35.8,34.5,35.35,35.37,-0.13,-0.3675,1.3668,2805286,98836266.82,7301648287.12,7232789327.12
2020-04-10,'000049,德赛电池,35.37,36.4,35.2,36.2,36.34,-0.97,-2.6692,1.7587,3609604,128884113.69,7328583993.06,7259471013.06
2020-04-09,'000049,德赛电池,36.34,36.7,36.01,36.63,36.32,0.02,0.0551,1.6652,3417817,124206585.79,7529565798.92,7458557438.92
2020-04-08,'000049,德赛电池,36.32,36.65,35.81,35.9,36.09,0.23,0.6373,2.2977,4715787,171086678.79,7525421844.16,7454452564.16
2020-04-07,'000049,德赛电池,36.09,36.26,35.6,35.95,35.07,1.02,2.9085,2.8473,5843881,209762940.51,7477766364.42,7407246504.42
2020-04-03,'000049,德赛电池,35.07,35.69,34.79,35.69,35.75,-0.68,-1.9021,2.1902,4495173,158006783.95,7266424671.66,7197897891.66
2020-04-02,'000049,德赛电池,35.75,35.8,34.4,34.51,34.83,0.92,2.6414,3.2826,6737276,238269611.55,7407319133.5,7337463633.5
